Word,POS Tag,Frequency
sprti,PROPN,1
sprt,NOUN,1
merupakan,VERB,1
merusak,VERB,1
mervin,PROPN,1
sprint,NOUN,1
met,NOUN,1
speck,VERB,1
specifically,NOUN,1
mewadahi,VERB,1
mg,NOUN,1
spa,NOUN,1
sp.og,PROPN,1
mgapain,NUM,1
sources,PROPN,1
souch,NUM,1
sotoy,NUM,1
sosmed,PROPN,1
mggak,NOUN,1
mgkin,NUM,1
mgkn,ADV,1
sortir,NOUN,1
sophia,PROPN,1
sopan,VERB,1
sopan,NOUN,1
meyakinkan,VERB,1
meudahkan,NOUN,1
specific,PROPN,1
spa,PROPN,1
meter,NOUN,1
specialization,NOUN,1
speciality,PROPN,1
method,NOUN,1
specialists,NUM,1
special,NOUN,1
spec,PROPN,1
spealis,PROPN,1
speaks,PROPN,1
speakers,PROPN,1
methodinstead,PROPN,1
spasi,NOUN,1
spamming,NOUN,1
methods,NOUN,1
space,PROPN,1
srevicenya,PROPN,1
srmoga,VERB,1
sooooo,PROPN,1
menyita,VERB,1
menyesali,VERB,1
stlh,PROPN,1
stimuno,NUM,1
stil,NUM,1
menyimpan,VERB,1
menyimpulkan,VERB,1
stiap,PROPN,1
stg,NUM,1
meriah,ADJ,1
menyukai,VERB,1
stetoskop,NOUN,1
menyumbat,VERB,1
stempel,NOUN,1
stellar,PROPN,1
menyusahkan,ADJ,1
menyusahkan,NOUN,1
menyesal,VERB,1
stock,PROPN,1
menyerang,VERB,1
menyentuh,VERB,1
strength,PROPN,1
menyelesailan,NOUN,1
story,NOUN,1
menyeluruh,NOUN,1
menyemangati,VERB,1
stores,PROPN,1
storepharmacies,NUM,1
storage,NOUN,1
menyemprot,VERB,1
stop,VERB,1
stoknya,NUM,1
menyenangkan,PROPN,1
stocks,NOUN,1
stocknya,NOUN,1
stock.Thankyou,NUM,1
stelah,PROPN,1
stayhome,NOUN,1
staycation,VERB,1
stand,VERB,1
merekonendasikan,NOUN,1
merepotkan,NOUN,1
stalled,NUM,1
stage,NOUN,1
meresepkan,NUM,1
staffnyadiperbaiki,NOUN,1
staff,NOUN,1
stable,PROPN,1
stability,PROPN,1
merespond,VERB,1
meresponse,NOUN,1
ssh,PROPN,1
meresponse2,NUM,1
ssgera,VERB,1
meresponsnya,NUM,1
merekomendasikannya,VERB,1
merekat,NOUN,1
stay,PROPN,1
standaran,NOUN,1
statement2nya,NUM,1
state,PROPN,1
state,NOUN,1
meraih,VERB,1
starts,NUM,1
starts,NOUN,1
merating,VERB,1
merawatnya,NOUN,1
merchantnya,NUM,1
merefer,VERB,1
merefund,NOUN,1
standartnya,NUM,1
mereimburse,VERB,1
standarisasi,NOUN,1
standard,PROPN,1
sop,NOUN,1
soooo,PROPN,1
sipp,NUM,1
mlu,NUM,1
skrng,VERB,1
mizarti,NUM,1
mksd,NOUN,1
mksh,NUM,1
mlai,NOUN,1
mlalui,NOUN,1
skor,NOUN,1
mlyani,VERB,1
misalnya,CONJ,1
mm,NOUN,1
skli,PROPN,1
skli,NUM,1
skitar,NOUN,1
mmbntu,PROPN,1
skenario,NOUN,1
mmg,NUM,1
skrol,PROPN,1
mistake,NOUN,1
slama,NOUN,1
miss,VERB,1
slur,NUM,1
sltn,PROPN,1
slowrespond,NUM,1
slowrespon,NUM,1
misinformasi,VERB,1
sllu,VERB,1
misinformed,NOUN,1
slipi,PROPN,1
miskom,NOUN,1
miskomunikasi,NUM,1
slh,NUM,1
slh,NOUN,1
slesai.terima,NOUN,1
sleek,PROPN,1
slama,VERB,1
mmg,PROPN,1
skedulingnya,PROPN,1
mnejelaskan,NOUN,1
situs,NOUN,1
situatkon,NUM,1
situ,NUM,1
sitem,NOUN,1
mobility,PROPN,1
modal,NOUN,1
sit,PROPN,1
modelannya,NOUN,1
sistemnya,PROPN,1
sistematisndn,NOUN,1
sistemalur,NOUN,1
modified,NOUN,1
sisiitu,NOUN,1
modify,NOUN,1
sisanya,NOUN,1
sippp,NUM,1
situqtion,PROPN,1
siur,NOUN,1
skarang,NUM,1
siy,NUM,1
skalinya,VERB,1
mnggunakan,NOUN,1
mnggunakan,VERB,1
skalian,VERB,1
mngkin,NUM,1
mngkin,PROPN,1
mngkn,NOUN,1
mnjawab,NUM,1
ska,NOUN,1
mnt,VERB,1
sja,NUM,1
mntap,PROPN,1
mnunjukkan,VERB,1
siyaap,NUM,1
siy,PROPN,1
misii,NUM,1
misalkan,VERB,1
soooo,NUM,1
minded,NOUN,1
milihada,NOUN,1
milik,NOUN,1
solution,ADJ,1
solusi.tentabg,NOUN,1
soluai,NOUN,1
mindahin,PROPN,1
solo,NOUN,1
solition,PROPN,1
misalkan,PROPN,1
solitif,NUM,1
mine,PROPN,1
sok2,NUM,1
sok,NOUN,1
softcopy,NUM,1
soft,NOUN,1
sofar,PROPN,1
milih,NOUN,1
solutip,NUM,1
solutive,PROPN,1
mikir,NOUN,1
soooo,NOUN,1
mgkn,VERB,1
sooo,PROPN,1
mi10t,NUM,1
michet,NUM,1
microlax,NUM,1
mid,NOUN,1
middle,NOUN,1
soo,PROPN,1
sono,NOUN,1
midst,PROPN,1
sometime,NUM,1
someones,NOUN,1
some,PROPN,1
might,PROPN,1
minimal,ADV,1
minimal,NOUN,1
sni,PROPN,1
smpe2,NUM,1
smpe,NUM,1
smpai,VERB,1
minus,NOUN,1
smoothly,NUM,1
minus,PROPN,1
minute,NOUN,1
smg,NUM,1
minutes,NUM,1
minyak,NOUN,1
mio,PROPN,1
miris,NUM,1
smbil,NOUN,1
misal,ADJ,1
smart,NOUN,1
small,PROPN,1
minum,ADJ,1
sms.jd,NOUN,1
sngt,VERB,1
smsemail,NUM,1
minimarket,NOUN,1
sngt,PROPN,1
sndiri,VERB,1
minimum,NOUN,1
minimun,NOUN,1
sndiri,PROPN,1
sndiri,NUM,1
mining,NOUN,1
sndiri,NOUN,1
ministry,NOUN,1
snapdrgn,NUM,1
ministry,PROPN,1
smwa,NUM,1
smua,VERB,1
smstelp,NUM,1
sepandai,VERB,1
senyap,PROPN,1
sentuhan,NOUN,1
scan,NOUN,1
nolak,NOUN,1
nolong,PROPN,1
screen,PROPN,1
nomernya,PROPN,1
scr,VERB,1
score,PROPN,1
scheduling,NUM,1
nonBahasa,PROPN,1
nikah,NOUN,1
nonaktif,ADJ,1
nonaktifkan,NOUN,1
scammer,PROPN,1
nonemergencies,PROPN,1
nonexisting,NOUN,1
nongkrong,NOUN,1
sblmnya,NUM,1
screenshoot,NUM,1
script,NOUN,1
noh,NOUN,1
scripted,NUM,1
nilainya,VERB,1
ninggal,VERB,1
ninggalin,NUM,1
ninjaku,NUM,1
nipu,NUM,1
nipu,VERB,1
niy,NOUN,1
scrolling,NOUN,1
nmer,NOUN,1
nnt,NOUN,1
nnti,PROPN,1
scroll2,NOUN,1
scroll,PROPN,1
scripts,NOUN,1
nobody,PROPN,1
sblm,PROPN,1
nongol,NUM,1
nongol,PROPN,1
normatif,ADJ,1
sawitri,PROPN,1
saviour,PROPN,1
not,VERB,1
savior,NUM,1
saving,PROPN,1
saves,PROPN,1
saver,NOUN,1
notenya,NOUN,1
saved,NOUN,1
notes,PROPN,1
saudara2,PROPN,1
satusatu,NUM,1
saturday,PROPN,1
satunya,VERB,1
satunya,PROPN,1
say,VERB,1
sayangi,VERB,1
nongolnya,NOUN,1
sayangnya,VERB,1
nonmainstream,PROPN,1
nonprescribes,NOUN,1
sbg,PROPN,1
sbetulnya,PROPN,1
sbenernya,NUM,1
nonrainy,PROPN,1
noproblem,NUM,1
sbelum,PROPN,1
sbb,ADP,1
sbagai,NOUN,1
noresponse,PROPN,1
norim,NOUN,1
sayanya,NUM,1
normal2,NOUN,1
normally,NOUN,1
scrolls,NOUN,1
niih,NUM,1
satunya,NOUN,1
ngulang,NUM,1
ngomongnya,NUM,1
ngotak,NOUN,1
sebaiknya,X,1
ngotot,VERB,1
ngsh,NOUN,1
nguap,NUM,1
ngubungin,PROPN,1
ngulang,PROPN,1
sdah,VERB,1
ngulang,VERB,1
ngulang2,NUM,1
sebaiknya,VERB,1
sebaiknya,NOUN,1
ngulangin,VERB,1
ngunduh,NUM,1
sebaik,ADV,1
sebatang,NOUN,1
sebatas,VERB,1
ngomong,PROPN,1
ngomong,NOUN,1
sebelumnya,NOUN,1
ngirimnya,NOUN,1
ngisi,NOUN,1
sebelum2,VERB,1
ngk,NOUN,1
ngk,NUM,1
ngmbil,PROPN,1
ngmg,PROPN,1
sebelom,NOUN,1
ngmng,NUM,1
sebelah,DET,1
ngobrol,NOUN,1
sebel,PROPN,1
ngobrolnya,NOUN,1
sebel,NUM,1
ngupdate,NUM,1
ngurangin,NOUN,1
sebagus,VERB,1
niceeeeeee,PROPN,1
se,ADJ,1
sdri,NUM,1
sdng,NUM,1
sdng,NOUN,1
sdmsistem,NOUN,1
sdkt,NOUN,1
nicest,NOUN,1
nicethanks,PROPN,1
sdhlah,NOUN,1
sdh,PROPN,1
sdgkan,NUM,1
sdg,PROPN,1
nihh,NOUN,1
sddangbtidak,PROPN,1
sdang,VERB,1
se,NOUN,1
niceee,PROPN,1
sebagaimana,ADP,1
seabadabad,NOUN,1
sebab,CONJ,1
season,NOUN,1
ngurus,PROPN,1
searchnya,NOUN,1
ngurusinnya,PROPN,1
nhs,PROPN,1
searching,PROPN,1
ni,NOUN,1
searching,NOUN,1
ni,VERB,1
niat,PROPN,1
seaneh,NOUN,1
niatnya,NOUN,1
sealed,PROPN,1
seadanya,ADJ,1
nothing,PROPN,1
satuan,NOUN,1
sent,PROPN,1
sampe,X,1
nyalain,VERB,1
sampenya,NOUN,1
nyaman,VERB,1
sampel,NOUN,1
sampeee,VERB,1
sampe2,PROPN,1
sampe2,NOUN,1
sampaitidak,NOUN,1
sangaaat,PROPN,1
nyambung2,NUM,1
nyambung2,VERB,1
sampaii,NUM,1
nyampai,NUM,1
nyampaikan,NUM,1
nyampainya,NUM,1
sampai2,VERB,1
nyalain,NUM,1
nyala,NOUN,1
nyaaaaaa,PROPN,1
nyaa,NUM,1
nusantara,NOUN,1
nutshell,PROPN,1
nutup,NUM,1
sangaaaat,VERB,1
sandinya,NUM,1
sanasini,NUM,1
samsek,NUM,1
samsek,NOUN,1
sampis2,NOUN,1
samping,NOUN,1
samperin,VERB,1
nya,VERB,1
nya.langsung,NOUN,1
nya.seolah,PROPN,1
nya.suruh,NOUN,1
sampai2,PROPN,1
sampai2,NUM,1
sampai2,ADV,1
nyari,ADP,1
nyari,PROPN,1
sales,PROPN,1
nyari2,NUM,1
saldonya,VERB,1
saldoku,NOUN,1
nyari2,PROPN,1
saldobtdk,PROPN,1
nyari2,VERB,1
salam,PROPN,1
nyariin,NOUN,1
nyariin,VERB,1
nyarik,NOUN,1
nyarikan,NUM,1
salahgunakan,NOUN,1
salahbeda,VERB,1
salesnya,NOUN,1
nyaranin,NOUN,1
samgat,PROPN,1
salonpas,NUM,1
sameday,PROPN,1
nyampe2,NOUN,1
sambutannya,NOUN,1
nyampeknya,NOUN,1
nyampenya,NOUN,1
sambungin,VERB,1
nyampenya,PROPN,1
sambungan,NOUN,1
nyamperin,VERB,1
samanya,NOUN,1
salut,VERB,1
saluran,NOUN,1
nyanlebih,NOUN,1
salonpasnya,NUM,1
nyantol,NUM,1
sangaaat,NOUN,1
nurul,PROPN,1
satu2nya,NOUN,1
nowaday,NUM,1
novel,NOUN,1
sarana,NOUN,1
november,NOUN,1
saran2nya,VERB,1
saran2nya,PROPN,1
novitaa,NOUN,1
saran2,NOUN,1
sara,NOUN,1
nur,PROPN,1
nowadays,NUM,1
santi,NOUN,1
santai,PROPN,1
nowdays,PROPN,1
santai,NOUN,1
sanmol,PROPN,1
sanmol,NUM,1
saranin,NOUN,1
saranin,NUM,1
notifying,PROPN,1
notify,NOUN,1
satset,VERB,1
satset,NUM,1
satistied,NUM,1
notification,PROPN,1
notifications,NUM,1
satisfy,PROPN,1
notifikAsi,NOUN,1
notifikasi,VERB,1
notifikasinya,NUM,1
notifnya,ADV,1
satisfactory,PROPN,1
satisfaction,DET,1
satang,NOUN,1
saranresep,NUM,1
notifnya,NUM,1
sanksi,NOUN,1
sanhat,NOUN,1
noy,PROPN,1
number,ADJ,1
sangatsangat,NUM,1
numbernya,NUM,1
numpang,VERB,1
nunggi,NOUN,1
sangatembantu,PROPN,1
sangatcmemuaskan,PROPN,1
nunggu2,NOUN,1
nungguinnya,ADJ,1
sangaf,PROPN,1
sangaatt,NOUN,1
nunggunya,NUM,1
sangaat,NOUN,1
nunggunya,PROPN,1
nunggunya,VERB,1
nunjukin,VERB,1
sangatsangat,VERB,1
sangatt,NUM,1
nrmu,VERB,1
sangatt,PROPN,1
ntab,PROPN,1
ntah,NUM,1
sangsi,NOUN,1
ntaps,NUM,1
sanggat,NOUN,1
ntaps,PROPN,1
ntar,PROPN,1
sangay,PROPN,1
sangattttt,PROPN,1
nuduh2,PROPN,1
nuhun,NUM,1
nuke,NOUN,1
sangattttt,NOUN,1
nularin,NUM,1
nulis,NOUN,1
ngirim2,NUM,1
sebelumnyaa,NUM,1
ngirim,PROPN,1
selfie,NOUN,1
selfquarantine,PROPN,1
selfpick,NUM,1
selfpick,NOUN,1
ngak,X,1
ngakak,NUM,1
ngalamin,NOUN,1
selfie,NUM,1
seler,NUM,1
ngabisib,VERB,1
ngalamin,NUM,1
ngalor,NOUN,1
ngambang,NOUN,1
selepas,ADP,1
selektif,VERB,1
selektif,ADJ,1
selected,PROPN,1
selipin,NOUN,1
selisihnya,NUM,1
ngajuin,PROPN,1
sell,NOUN,1
semakon,PROPN,1
semahal,NUM,1
ngaco2,NUM,1
ngadain,NUM,1
ngadain,VERB,1
seluruhnya,ADV,1
ngadat,NOUN,1
ngadat,NUM,1
ngadi,VERB,1
ngadu,PROPN,1
ngajarin,NOUN,1
seluler,NOUN,1
seluler,ADJ,1
selling,NOUN,1
sellau,VERB,1
selebihnya,PROPN,1
ngambil,VERB,1
ngandelin,NOUN,1
seksli,NUM,1
ngapangapain,NOUN,1
seksama,ADJ,1
sekrg,NUM,1
ngarey,VERB,1
sekrang,NUM,1
sekompleks,NUM,1
sekolah,NOUN,1
seklai,NUM,1
ngasal,NOUN,1
sekitarnya,NOUN,1
sekitaran,PROPN,1
sekita,VERB,1
sekiranya,ADV,1
ngasi,VERB,1
sekira,PROPN,1
seksama,NOUN,1
sekumpuln,NOUN,1
ngandelin,NUM,1
ngapain,NOUN,1
ngantar,VERB,1
seldom,NUM,1
selatan,NOUN,1
nganter,NOUN,1
selaras,VERB,1
selangit,PROPN,1
nganternya,VERB,1
selamat,ADV,1
selaluu,NUM,1
selalu.salam,PROPN,1
ngantri2,PROPN,1
selainnya,NOUN,1
ngapa,PROPN,1
ngapa2in,NUM,1
selagi,ADP,1
semalam,NOUN,1
ngabarin,VERB,1
sebenernya,NOUN,1
semudah,NOUN,1
semula,NOUN,1
neh,NOUN,1
neh,PROPN,1
neither,PROPN,1
nek,NOUN,1
nekenin,PROPN,1
nelepon,NUM,1
nelfon,NUM,1
semalaman,NOUN,1
semuanya,ADV,1
nelpon,PROPN,1
semuaaa,NOUN,1
nembantu,VERB,1
semuaa,NUM,1
semu,NOUN,1
sempurnakan,NOUN,1
sen,PROPN,1
nego,NOUN,1
senam,NOUN,1
neglected,NOUN,1
senilai,ADP,1
sengaja,ADJ,1
senewen,NUM,1
seneng,NOUN,1
sendri,NUM,1
sendirisendiri,NUM,1
sendirinya,NOUN,1
sendir,NOUN,1
negatifnya,NOUN,1
sending,NOUN,1
sendang,NOUN,1
senayan,PROPN,1
senantiasa,ADV,1
senangnya,NOUN,1
senang,CONJ,1
sempqt,NUM,1
sempit,ADJ,1
sempet,PROPN,1
sementara,ADV,1
newest,NOUN,1
newest,PROPN,1
news,PROPN,1
semenit,NOUN,1
sembuh2,NOUN,1
semboyan,NOUN,1
sembarangan,NOUN,1
nextday,NUM,1
ng,NOUN,1
sembarangan,ADJ,1
nga,NOUN,1
semasa,VERB,1
semangat,NOUN,1
semalem,NUM,1
nga,VERB,1
semenjak,ADV,1
semetara,NUM,1
nemu,VERB,1
semiga,NUM,1
sempatmalas,VERB,1
nemudahkan,NUM,1
semogaa,NUM,1
nemunya,VERB,1
nenangin,NUM,1
nenangin,VERB,1
nentuin,NUM,1
nentukan,VERB,1
semoat,NOUN,1
nerima,VERB,1
neutral,PROPN,1
semisal,ADP,1
seminggu,PROPN,1
never,PROPN,1
seminar,NOUN,1
sekian,DET,1
ngatri,NOUN,1
ngatur,PROPN,1
ngerampok,NUM,1
sediakan,VERB,1
sediakan,NOUN,1
ngeluh,NOUN,1
sediakala,NOUN,1
sediain,NOUN,1
ngembangin,VERB,1
ngendap,NUM,1
sedia,NOUN,1
ngawur,NOUN,1
sedia,ADJ,1
sedetil,NOUN,1
ngerugiin,NOUN,1
ngerugiin,NUM,1
sedap,NOUN,1
ngescan,NOUN,1
sedangkan,ADV,1
ngelucu,NUM,1
ngelock,NUM,1
ngeload,PROPN,1
ngelink,VERB,1
seenak,NOUN,1
seen,NOUN,1
seemed,NOUN,1
sedot,NOUN,1
sednag,VERB,1
sedikitpun,NOUN,1
ngelag,PROPN,1
sedikitpun,ADV,1
sedikit,ADJ,1
sedih,NOUN,1
ngelayani,NOUN,1
ngelempar,PROPN,1
ngelink,NOUN,1
ngelink,PROPN,1
sedih,ADJ,1
sedangbsakit,PROPN,1
ngeselin,NUM,1
sedang,VERB,1
seblm,NOUN,1
sebisa,NOUN,1
nggantung,NOUN,1
nggk,NUM,1
nggk,VERB,1
sebisa,ADV,1
nggu,NUM,1
nggu,PROPN,1
ngidul,PROPN,1
sebiji,NOUN,1
ngikutin,NOUN,1
ngikutin,NUM,1
sebetulnya,NOUN,1
sebetulnya,ADV,1
ngirim,NUM,1
sebenernya,PROPN,1
seblak,NUM,1
sebutkan,VERB,1
security,NOUN,1
nggak,ADV,1
secure,VERB,1
ngetik,VERB,1
sectio,PROPN,1
ngetiknya,NUM,1
ngetiknya,PROPN,1
secra,NOUN,1
seconds,NOUN,1
ngetok,PROPN,1
ngetrack,NOUN,1
secepatny,NUM,1
secepat,ADV,1
ngga,VERB,1
sec,PROPN,1
nggabisa,NOUN,1
sec,NOUN,1
ngelag,ADJ,1
ngeladenin,NUM,1
ngelacak,NOUN,1
sekalk,NUM,1
sekaliiiii,NOUN,1
sekaliiii,PROPN,1
sekaliii,NOUN,1
sekalih,PROPN,1
sekaligus,CONJ,1
ngebatalin,VERB,1
sekalian,ADV,1
sekali.doktermya,NUM,1
sekali.Tidak,PROPN,1
ngebingungin,NOUN,1
sekalai,PROPN,1
sekaki,PROPN,1
ngeblur,VERB,1
sekadar,VERB,1
seka,NUM,1
sekalipun,NOUN,1
ngebalikin,NUM,1
sejam,PROPN,1
sekalo,NUM,1
ngawur2,NOUN,1
ngbrol,NOUN,1
seketika,NOUN,1
seketika,ADV,1
sekeluarga,NOUN,1
ngbrol,PROPN,1
sekeliling,NOUN,1
sekelas,VERB,1
ngcancel,NOUN,1
sekejap,NOUN,1
sekedarnya,VERB,1
sekata,NOUN,1
sekaratt,NOUN,1
ngeLag,NOUN,1
ngebales,NOUN,1
sejuta,NOUN,1
ngebug,PROPN,1
ngeklik,VERB,1
ngegantung,NOUN,1
ngehabisin,NOUN,1
ngehamburin,VERB,1
ngehang,NUM,1
segitu,PROPN,1
ngehang,VERB,1
segera,CONJ,1
segelintir,NOUN,1
ngehubungin,NOUN,1
segan,VERB,1
ngejar,VERB,1
seenggaknya,NOUN,1
ngejawab,NUM,1
ngejelasin,NUM,1
ngejual,VERB,1
ngeklik,NUM,1
ngegantung,NUM,1
sehaattt,VERB,1
seiya2,NUM,1
ngefreeeze,NUM,1
seindonesia,NUM,1
sehinggga,NUM,1
ngebut,VERB,1
ngecek,NOUN,1
sehinggal,NUM,1
ngecek,VERB,1
ngecewain,VERB,1
ngecharge,VERB,1
sehelum,VERB,1
sehatnya,NUM,1
seharusnya,VERB,1
ngedown,VERB,1
ngeemail,PROPN,1
seharihari,NUM,1
sehari,VERB,1
procuring,NOUN,1
!,NOUN,1
kumat,NOUN,1
Pagi,ADV,1
PRYNJ67066,VERB,1
PSBB,NUM,1
PSBB,PROPN,1
PUAS,VERB,1
PUN,X,1
PUYER,NOUN,1
Pacar,NOUN,1
Pacifoc,PROPN,1
Padalah,NUM,1
Padat,NOUN,1
Padding,PROPN,1
Pagedangan,PROPN,1
Pahadal,NUM,1
PROPERLY,NOUN,1
Pahami,VERB,1
Pajajaran,PROPN,1
Pake,ADP,1
Pakek,NUM,1
Pakenya,PROPN,1
Pandemi,PROPN,1
Para,DET,1
Paracetamol,NUM,1
Paracetamol,PROPN,1
Parah,ADJ,1
Parahh,NUM,1
Parahhh,NUM,1
PROS,PROPN,1
PROMOSINYA,NOUN,1
Parahnya,VERB,1
POPUP,PROPN,1
PESEN,NUM,1
PIC,NOUN,1
PICK,PROPN,1
PICKUP,NOUN,1
PIHAK,NOUN,1
PILIHAN,NOUN,1
PIN,NOUN,1
PINDAHIN,PROPN,1
PLEASE,PROPN,1
PLS,PROPN,1
PM,NOUN,1
POM,PROPN,1
POS,PROPN,1
PROKES,PROPN,1
POSISINYA,NOUN,1
PPAPP,NUM,1
PPKM,PROPN,1
PPKM,VERB,1
PPKUKM,NUM,1
PPMM,VERB,1
PRAKTIS,ADJ,1
PRAKTIS,NOUN,1
PRMLE69756,NUM,1
PROBLE,NUM,1
PRODUK,NOUN,1
PROGRESS,PROPN,1
Parahnya,NOUN,1
Parrah,NUM,1
PERUSAHAAN,NOUN,1
Pengantara,NOUN,1
Pemgalaman,PROPN,1
Pemilihan,PROPN,1
Pemuda,NOUN,1
Pemuda,PROPN,1
Penangan,NOUN,1
Penangan,PROPN,1
Penanganan,VERB,1
Pencarian,PROPN,1
Pendaftaran,NOUN,1
Pendaftaran,PROPN,1
Pengaduan,NOUN,1
Pengalaman,PROPN,1
Pengantaran,NOUN,1
Pembohongan,NUM,1
Pengantarannya,NUM,1
Pengecekan,NOUN,1
Pengelolaan,NOUN,1
Pengembalian,PROPN,1
Penggabungan,NOUN,1
Penggantian,VERB,1
Pengguna,NOUN,1
Penggunaanannya,PROPN,1
Penggunannya,NOUN,1
Penghisap,PROPN,1
Pengirimin,NUM,1
Pengobatan,NOUN,1
Pemesan,PROPN,1
Pembayarannya,NOUN,1
Partner,NOUN,1
Pdahal,NUM,1
Paru,PROPN,1
Pasien,ADP,1
PasienDokter,NUM,1
Pastinya,NOUN,1
Paten,NOUN,1
Pathetic,NUM,1
Pati,PROPN,1
Paud,PROPN,1
Paulina,PROPN,1
Pay,PROPN,1
Payaaahhhh,PROPN,1
Pd,PROPN,1
Pdhl,PROPN,1
Pembanyaran,NUM,1
Peduli,PROPN,1
PeduliLindungi,NOUN,1
Pejelasan,PROPN,1
Pejuang,PROPN,1
Pelacakan,PROPN,1
Pelaksanaan,PROPN,1
Pelase,NUM,1
Pelayana,PROPN,1
Pelayanaan,PROPN,1
Pelayanamnya,PROPN,1
Pelayananan,PROPN,1
Pemakaian,NOUN,1
PESAN,NOUN,1
PERSULIT,NOUN,1
Penjelasannya,PROPN,1
Oalah,NUM,1
OMG,NUM,1
OMG,PROPN,1
OMONG,NOUN,1
ON,VERB,1
ONE,NOUN,1
ONLINE,PROPN,1
OTG,NUM,1
OTPnya,NOUN,1
OUT,NOUN,1
OVO,PROPN,1
OWN,PROPN,1
OXYCAN,NUM,1
Often,NOUN,1
OKT,PROPN,1
Oia,NUM,1
Oiya,NUM,1
Ojek,PROPN,1
Ok,NOUN,1
Ok,NUM,1
Ok.easy,PROPN,1
Ok.pelayanannya,PROPN,1
Okaaaay,PROPN,1
Oke,NOUN,1
Okeee,PROPN,1
Okehhh,PROPN,1
Okey,NOUN,1
OMDO,NUM,1
OKLJPK6605,PROPN,1
Okk,PROPN,1
Nunggunya,NUM,1
Notifnya,PROPN,1
November,PROPN,1
Novi,PROPN,1
Novia,PROPN,1
Noviani,NUM,1
Novika,PROPN,1
Ntab,PROPN,1
Ntabz,PROPN,1
Nulis,VERB,1
Numero,PROPN,1
Nunggu,PROPN,1
Nungguin,PROPN,1
Nurhayati,PROPN,1
OG,PROPN,1
Nurzam,PROPN,1
NutriBaby,NUM,1
Nyambung,VERB,1
Nyawa,PROPN,1
Nyesel,PROPN,1
Nyoba,NOUN,1
Nyoba,NUM,1
Nyokap,NUM,1
Nyusahin,PROPN,1
OBAT,PROPN,1
OBATKU,PROPN,1
OBH,NUM,1
Okey,PROPN,1
Okok,PROPN,1
PERSONAL,PROPN,1
PEMILIHAN,NOUN,1
PARAAHH,NUM,1
PARAH,PROPN,1
PASANG,NOUN,1
PASARIBU,PROPN,1
PAYMENT,PROPN,1
PCR,NOUN,1
PCR,VERB,1
PCRSwabobat,NOUN,1
PCRantigen,NUM,1
PD,PROPN,1
PEELAYANAN,NOUN,1
PELAYANAN,NOUN,1
PENANGANAN,NOUN,1
PAID,PROPN,1
PENDARAHAN,NOUN,1
PENGGUNA,NOUN,1
PENGHISAP,NOUN,1
PENGHISAP,PROPN,1
PENIPUAN,NOUN,1
PENYELESAIAN,NOUN,1
PER,PROPN,1
PERBESAR,VERB,1
PERCUMA,NOUN,1
PERLU,VERB,1
PERNAH,ADV,1
PERSETUJUAN,NOUN,1
PALING,ADV,1
Oya,PROPN,1
Okokok,PROPN,1
Opsinya,NUM,1
Okr,PROPN,1
Oks,PROPN,1
Om,PROPN,1
Omicron,PROPN,1
Onestop,NUM,1
Ongkirmu,PROPN,1
Ongkirnya,PROPN,1
Ongkos,NOUN,1
Ooverall,PROPN,1
Operator,NOUN,1
Oppo,NOUN,1
Oppo,PROPN,1
Opted,NUM,1
Owesome,PROPN,1
Opti,PROPN,1
Option,PROPN,1
Ordered,PROPN,1
Org,NOUN,1
Original,PROPN,1
Other,PROPN,1
Otp,PROPN,1
Otto,PROPN,1
Ouceeeh,PROPN,1
Oustanding,PROPN,1
Outstanding,PROPN,1
Overalll,NUM,1
Pengobatan,PROPN,1
Penjelasanx,PROPN,1
Notifikasi,NOUN,1
RSnya,NUM,1
REVIEW,NOUN,1
RIBET,PROPN,1
RIWAYAT,NOUN,1
RMH,PROPN,1
ROM,NOUN,1
ROW,PROPN,1
RSD,PROPN,1
RSIA,PROPN,1
RSKLINIK,NOUN,1
RSNya,NOUN,1
RSklinik,NOUN,1
RSnya,NOUN,1
RUGI,NOUN,1
RETURN,PROPN,1
RUM,NOUN,1
RUMAHNYA,NOUN,1
Rabu,PROPN,1
Ragu,VERB,1
Rahmat,PROPN,1
Ralat,NOUN,1
Ramzy,PROPN,1
Range,PROPN,1
Rasanya,NOUN,1
Rata2,NOUN,1
Rating,NOUN,1
Rating,PROPN,1
RETURNED,PROPN,1
RESPONSIBLE,NOUN,1
Read,PROPN,1
RECEIPT,NOUN,1
Putri,PROPN,1
Pwnjelqsan,PROPN,1
QA,PROPN,1
QRcode,PROPN,1
Qla,NUM,1
Qodarullah,NUM,1
Qualifiat,PROPN,1
RACIKAN,NOUN,1
RAMAH,ADJ,1
RARA,PROPN,1
REACH,PROPN,1
REAL,PROPN,1
RECOMENDED,NUM,1
RESPONSE,PROPN,1
RECOMMEND,NUM,1
REF,PROPN,1
REFUNDNYA,PROPN,1
REKANAN,NOUN,1
REKENING.HARAP,NOUN,1
REKOMENDASI,NOUN,1
REPLIED,NUM,1
RESCHEDULE,NOUN,1
RESEP,NOUN,1
RESEPNYA,NOUN,1
RESPOND,NOUN,1
RESPONNYA,NOUN,1
Rawan,PROPN,1
Reapon,PROPN,1
Puter2,PROPN,1
Respone,PROPN,1
Repeated,PROPN,1
Repetitive,NUM,1
Replay,VERB,1
Reponsif,PROPN,1
Report,PROPN,1
Repot,VERB,1
Representative,PROPN,1
